trade_date,close,open,high,low,vol
20150326,3949.999,3921.745,3991.997,3892.878,346756315
20150325,3940.412,3961.578,3980.716,3913.988,379968851
20150324,3973.046,3980.066,3989.858,3883.782,468581312
20150323,3972.061,3923.083,3972.296,3922.21,391119922
20150320,3892.574,3852.492,3916.863,3832.416,401817552
20150319,3839.739,3851.249,3859.126,3809.706,391547630
20150318,3846.055,3769.086,3846.055,3763.848,415190011
20150317,3757.122,3733.961,3762.575,3716.809,371625666
20150316,3705.671,3641.773,3705.739,3621.119,275438307
20150313,3617.657,3604.671,3641.392,3594.742,246864768
20150312,3592.844,3557.686,3603.341,3536.534,265664625
20150311,3524.653,3524.575,3568.916,3512.218,188947825
20150310,3520.611,3523.64,3551.205,3511.985,194267657
20150309,3537.75,3449.696,3546.705,3417.486,233940411
20150306,3478.52,3501.184,3516.243,3472.392,181518054
20150305,3496.344,3513.249,3517.083,3467.676,217508805
20150304,3530.822,3514.667,3540.912,3497.172,199663981
20150303,3507.9,3579.315,3579.315,3504.201,261866489
20150302,3601.265,3603.452,3608.691,3566.527,248176125
20150227,3572.843,3565.233,3594.813,3560.455,222786438
20150226,3566.295,3473.713,3569.33,3456.871,229328438
20150225,3478.729,3529.55,3529.55,3463.955,165539351
20150217,3522.322,3511.544,3536.82,3511.093,165328313
20150216,3499.483,3473.289,3504.475,3466.607,165641343
20150213,3469.828,3458.827,3509.505,3452.079,201089971
20150212,3442.874,3435.361,3453.582,3405.627,156081691
20150211,3434.124,3415.977,3445.655,3412.136,144613772
20150210,3406.943,3345.077,3407.18,3339.548,159309088
20150209,3345.921,3305.734,3376.526,3298.597,172353820
20150206,3312.42,3352.33,3374.051,3285.935,192664186
20150205,3366.946,3487.951,3487.951,3366.862,250430609
20150204,3401.768,3446.144,3476.817,3399.565,191304349
20150203,3437.445,3388.602,3441.709,3360.717,192846096
20150202,3353.96,3360.193,3407.256,3347.085,195183699
20150130,3434.39,3496.885,3514.217,3431.936,196479157
20150129,3481.798,3474.915,3505.582,3453.901,211618860
20150128,3525.323,3547.239,3583.312,3512.393,216220214
20150127,3574.931,3614.038,3616.258,3510.017,287669179
20150126,3607.985,3580.118,3611.617,3559.376,239766203
20150123,3571.732,3582.088,3627.806,3548.626,280172172
20150122,3567.613,3551.052,3576.756,3520.053,268853599
20150121,3548.885,3420.491,3557.794,3409.43,337928210
20150120,3396.222,3336.793,3419.204,3325.681,297843232
20150119,3355.155,3414.013,3497.252,3330.981,329505275
20150116,3635.146,3616.248,3662.158,3601.258,282681614
20150115,3604.121,3501.719,3604.121,3482.27,237812338
20150114,3502.423,3522.907,3547.242,3471.56,196012510
20150113,3514.04,3506.451,3550.158,3494.768,187153965
20150112,3513.576,3531.515,3560.527,3461.322,266567175
20150109,3546.723,3547.574,3689.753,3536.395,349982672
20150108,3559.259,3650.073,3659.945,3552.1,295003045
20150107,3643.79,3620.924,3671.19,3601.698,320191232
20150106,3641.059,3608.428,3683.226,3587.231,420962185
20150105,3641.541,3566.089,3669.042,3551.51,451198098
20141231,3533.705,3462.389,3542.34,3452.498,345934760
20141230,3457.554,3450.814,3491.826,3422.174,328233873
20141229,3455.455,3502.183,3524.28,3405.836,425015037
20141226,3445.839,3343.64,3453.338,3335.012,384614124
20141225,3335.419,3254.48,3335.779,3226.322,309799547
20141224,3230.385,3332.146,3340.357,3188.495,317449587
20141223,3324.924,3358.798,3431.779,3316.913,369736093
20141222,3394.481,3396.251,3455.207,3357.661,549801671
20141219,3383.167,3345.629,3397.183,3280.916,411211590
20141218,3345.927,3359.09,3393.711,3322.229,355970207
20141217,3360.598,3325.82,3368.194,3275.736,448140770
20141216,3303.402,3221.358,3303.402,3207.688,358123847
20141215,3217.228,3176.829,3226.221,3143.297,290193834
20141212,3193.227,3182.923,3239.447,3167.928,301065325
20141211,3183.012,3185.161,3254.424,3158.443,367091691
20141210,3221.546,3120.212,3229.047,3058.191,425018708
20141209,3106.913,3233.097,3387.827,3074.516,632874567
20141208,3252.881,3108.272,3270.881,3075.7,484462344
20141205,3124.885,3143.968,3195.798,3011.936,524881260
20141204,3104.351,2975.403,3104.89,2968.876,426812928
20141203,2967.549,2936.124,3028.225,2912.246,466156685
20141202,2923.94,2807.338,2944.506,2804.293,361465322
20141201,2819.812,2825.611,2855.332,2808.653,365487417
20141128,2808.819,2753.925,2809.543,2740.374,375323662
20141127,2754.49,2737.03,2754.49,2718.704,265464730
20141126,2723.018,2695.263,2723.36,2690.31,243962485
20141125,2685.561,2650.085,2686.063,2643.843,222611699
20141124,2649.258,2614.16,2667.671,2602.944,279839720
20141121,2583.455,2537.538,2585.362,2530.032,151028139
20141120,2537.099,2528.78,2545.473,2522.836,106149864
20141119,2537.223,2538.233,2550.5,2531.318,122146974
20141118,2541.416,2565.273,2570.211,2534.927,142941356
20141117,2567.101,2613.513,2614.086,2565.943,158478095
20141114,2581.093,2569.211,2581.932,2557.666,165049965
20141113,2579.75,2597.389,2607.519,2567.463,219815615
20141112,2594.318,2545.403,2594.318,2539.601,184686261
20141111,2558.612,2578.438,2602.373,2532.572,323711656
20141110,2565.73,2529.83,2565.73,2514.71,226599735
20141107,2502.153,2508.765,2541.549,2489.419,208760911
20141106,2506.067,2505.167,2510.985,2482.983,149651117
20141105,2503.448,2516.87,2519.399,2499.228,190491862
20141104,2513.172,2511.036,2517.46,2498.605,218247005
20141103,2512.548,2515.824,2524.172,2502.06,205801228
20141031,2508.325,2473.501,2512.189,2466.504,239172412
20141030,2468.925,2450.361,2474.376,2443.759,189626353
20141029,2451.384,2423.813,2461.268,2415.703,158584062
20141028,2416.653,2373.155,2416.766,2373.155,101523055
20141027,2368.832,2377.542,2377.542,2361.68,73862447
20141024,2390.706,2397.848,2404.993,2385.725,74974869
20141023,2395.936,2415.44,2424.662,2392.532,103491839
20141022,2418.641,2434.886,2447.467,2417.562,88656193
20141021,2433.391,2453.406,2459.255,2432.552,96241912
20141020,2454.711,2448.453,2456.621,2441.896,91435401
20141017,2441.732,2443.222,2456.105,2410.401,132759988
20141016,2444.395,2448.968,2480.3,2441.822,158166603
20141015,2463.874,2444.538,2465.498,2431.188,135801882
20141014,2446.562,2451.094,2467.904,2436.336,127393705
20141013,2454.946,2457.412,2460.389,2430.546,131593362
20141010,2466.789,2472.096,2482.136,2457.684,147634307
20141009,2481.955,2480.197,2488.113,2461.112,137923920
20141008,2478.383,2460.87,2478.383,2445.268,121953604
20140930,2450.988,2452.166,2454.885,2444.204,115804229
20140929,2447.799,2443.91,2453.665,2435.611,123401727
20140926,2437.201,2430.808,2439.649,2420.499,100299494
20140925,2436.965,2453.423,2462.668,2429.587,138661891
20140924,2441.864,2391.419,2443.978,2387.07,142713530
20140923,2399.462,2379.521,2402.482,2379.521,84033341
20140922,2378.92,2419.326,2419.326,2374.108,102240870
20140919,2425.211,2409.313,2430.149,2402.313,101813577
20140918,2408.664,2396.379,2414.946,2389.622,115926376
20140917,2401.326,2395.361,2405.371,2379.091,125269028
20140916,2388.765,2440.339,2442.924,2386.98,186742791
20140915,2437.189,2433.001,2439.254,2418.959,122247159
20140912,2438.358,2418.752,2438.358,2412.622,109160170
20140911,2423.454,2430.678,2461.473,2417.269,132982583
20140910,2432.433,2435.593,2437.081,2422.646,109175517
20140909,2445.224,2452.227,2454.893,2437.078,118194344
20140905,2449.259,2433.174,2450.634,2427.987,133551764
20140904,2426.224,2411.934,2427.297,2404.082,111272298
20140903,2408.838,2389.694,2414.26,2389.679,129734204
20140902,2386.46,2359.862,2387.655,2349.949,114436733
20140901,2355.317,2340.925,2355.552,2338.53,77320870
20140829,2338.287,2317.304,2338.774,2313.262,63211423
20140828,2311.278,2328.059,2336.363,2309.639,70490655
20140827,2327.595,2323.79,2336.737,2322.885,67676221
20140826,2324.092,2339.6,2350.391,2317.184,93844222
20140825,2342.863,2367.019,2367.606,2338.455,97373717
20140822,2365.364,2352.316,2368.457,2350.986,89823938
20140821,2354.244,2365.731,2367.46,2333.299,100690211
20140820,2366.14,2371.649,2375.475,2360.837,101288088
20140819,2374.768,2378.886,2379.474,2358.965,115850020
20140818,2374.562,2366.272,2379.804,2361.197,104509554
20140815,2360.635,2337.985,2366.902,2333.123,93592546
20140814,2335.945,2357.198,2363.18,2334.08,97969493
20140813,2358.901,2358.459,2370.513,2335.694,110447789
20140812,2357.052,2361.17,2361.17,2344.716,91822608
20140811,2365.349,2338.008,2367.004,2337.014,91601171
20140808,2331.134,2329.184,2339.27,2319.288,86739694
20140807,2327.457,2363.608,2369.204,2326.268,116729210
20140806,2363.221,2358.206,2371.667,2334.334,116341829
20140805,2369.353,2376.797,2380.774,2353.795,111861789
20140804,2375.62,2336.63,2375.62,2332.138,116713754
20140801,2329.402,2341.227,2371.5,2328.966,126317390
20140731,2350.251,2321.967,2350.551,2316.585,110987769
20140730,2322.011,2324.69,2339.038,2316.058,123022832
20140729,2331.369,2326.038,2342.77,2316.217,134269641
20140728,2323.897,2272.383,2331.472,2272.383,179869333
20140725,2260.454,2243.067,2260.89,2239.066,98972838
20140724,2237.015,2199.833,2239.815,2199.833,119435534
20140723,2197.833,2191.394,2210.282,2190.555,84213872
20140722,2192.698,2162.436,2197.592,2162.236,78542583
20140721,2166.295,2164.223,2171.94,2158.955,54172260
20140718,2164.144,2147.663,2176.325,2145.446,65473295
20140717,2157.068,2166.831,2166.932,2147.084,59453568
20140716,2170.868,2172.824,2183.248,2166.774,81560230
20140715,2174.976,2170.089,2176.272,2165.206,71815694
20140714,2171.758,2149.542,2171.902,2145.278,66158863
20140711,2148.009,2136.317,2154.735,2134.795,61374274
20140710,2142.847,2146.601,2151.774,2139.522,55732497
20140709,2148.71,2178.135,2178.51,2148.26,62022046
20140708,2180.473,2174.828,2180.778,2163.359,50743599
20140707,2176.289,2178.546,2186.202,2171.083,50242334
20140704,2178.695,2180.445,2183.798,2174.073,52851106
20140703,2180.192,2169.003,2184.964,2164.843,63690690
20140702,2170.867,2163.998,2171.51,2155.609,59685501
20140701,2164.559,2169.199,2171.15,2157.133,53323100
20140630,2165.118,2152.306,2168.221,2152.306,54304188
20140627,2150.258,2146.374,2159.526,2138.927,52722896
20140626,2149.076,2135.156,2151.114,2134.891,44351166
20140625,2133.371,2141.726,2141.726,2126.035,37666100
20140624,2144.821,2131.686,2145.213,2130.292,40164356
20140623,2134.11,2137.926,2147.227,2132.454,41179258
20140620,2136.729,2124.963,2137.034,2120.807,42393719
20140619,2126.907,2161.426,2166.407,2119.498,53162645
20140618,2160.239,2169.252,2172.549,2158.497,49463897
20140617,2169.674,2185.681,2185.681,2168.445,49933665
20140616,2191.855,2176.438,2196.343,2174.277,63296875
20140613,2176.242,2150.987,2183.645,2150.569,59252876
20140612,2153.41,2156.761,2160.988,2148.413,43025843
20140611,2160.766,2156.151,2163.61,2152.08,42563718
20140610,2161.268,2138.671,2161.526,2132.447,50507902
20140609,2134.281,2128.225,2153.903,2126.665,39311060
20140606,2134.716,2149.214,2149.783,2123.98,35738058
20140605,2150.602,2126.607,2150.93,2123.524,36477424
20140604,2128.274,2149.407,2149.452,2117.313,41817249
20140603,2149.918,2157.64,2168.995,2149.291,41982954
20140530,2156.464,2156.381,2166.907,2146.218,43923863
20140529,2155.164,2171.26,2178.092,2154.925,44891556
20140528,2169.352,2147.467,2171.172,2142.007,50056260
20140527,2147.28,2154.395,2160.027,2145.752,35897171
20140526,2155.976,2161.892,2165.421,2147.445,39550656
20140523,2148.414,2130.775,2148.583,2128.663,37623105
20140522,2130.868,2134.087,2160.909,2128.858,46252736
20140521,2135.905,2106.762,2136.1,2096.514,38946042
20140520,2115.771,2124.708,2131.567,2110.72,37299683
20140519,2115.143,2139.362,2139.362,2105.713,42893607
20140516,2145.952,2143.926,2150.5,2132.186,42253197
20140515,2144.084,2169.278,2171.453,2142.338,46734032
20140514,2172.372,2175.094,2184.221,2168.997,48514206
20140513,2174.852,2180.059,2185.046,2167.767,64912518
20140512,2180.054,2150.313,2184.332,2139.483,83472560
20140509,2133.911,2138.84,2141.559,2120.595,49181135
20140508,2135.496,2132.036,2168.206,2128.318,48332452
20140507,2137.316,2151.472,2153.723,2136.99,44607470
20140506,2157.328,2151.388,2173.618,2150.112,48086519
20140505,2156.47,2152.59,2161.703,2131.232,49344073
20140430,2158.659,2158.762,2164.175,2153.124,45334624
20140429,2158.47,2134.413,2159.379,2131.783,48204931
20140428,2134.969,2165.773,2171.385,2132.695,60485187
20140425,2167.826,2195.815,2201.712,2167.64,60245383
20140424,2190.474,2192.769,2209.454,2186.763,45058911
20140423,2194.668,2191.231,2205.594,2187.388,47763531
20140422,2196.795,2184.017,2196.849,2165.075,57094694
20140421,2187.248,2209.942,2231.707,2186.755,56278280
20140418,2224.479,2215.879,2228.77,2203.047,50757995
20140417,2224.803,2238.779,2241.622,2221.954,48333628
20140416,2232.526,2223.468,2245.315,2221.153,51678010
20140415,2229.463,2261.411,2261.474,2225.685,68218130
20140414,2268.613,2267.943,2275.83,2255.456,62264998
20140411,2270.666,2269.565,2281.105,2261.133,90615897
20140410,2273.761,2241.452,2290.742,2229.515,114545405
20140409,2238.62,2239.791,2246.793,2228.994,66357268
20140408,2237.316,2179.92,2243.97,2178.905,97219117
20140404,2185.472,2157.982,2186.154,2155.277,47945888
20140403,2165.008,2188.642,2196.138,2160.747,71536032
20140402,2180.727,2166.067,2182.683,2164.008,65039257
20140401,2163.115,2143.717,2170.095,2141.151,48866403
20140331,2146.305,2156.054,2165.254,2134.422,55457488
20140328,2151.965,2154.515,2172.668,2144.584,70086073
20140327,2155.707,2168.344,2186.893,2146.916,71275132
20140326,2171.047,2181.231,2186.078,2165.217,58276176
20140325,2174.44,2170.78,2191.491,2164.669,86877510
20140324,2176.554,2161.898,2186.731,2150.871,104491984
20140321,2158.798,2079.871,2163.225,2077.759,104024807
20140320,2086.967,2116.185,2134.792,2086.497,67631285
20140319,2120.87,2131.283,2131.283,2101.285,59303905
20140318,2138.133,2146.124,2152.462,2134.923,55354132
20140317,2143.038,2132.793,2143.196,2118.953,52409445
20140314,2122.836,2129.87,2140.384,2109.575,58617737
20140313,2140.333,2119.547,2149.436,2115.986,69226028
20140312,2114.134,2102.801,2130.586,2090.757,70069747
20140311,2108.661,2092.608,2118.79,2088.729,57621243
20140310,2097.787,2149.676,2149.676,2095.067,71416407
20140307,2168.358,2170.043,2189.39,2161.436,64265177
20140306,2173.634,2159.397,2181.427,2136.454,69093767
20140305,2163.976,2187.352,2189.093,2159.595,61332015
20140304,2184.273,2183.858,2188.601,2161.589,73069250
20140303,2190.37,2173.907,2194.224,2167.91,82072314
20140228,2178.971,2149.446,2180.474,2133.548,76668057
20140227,2154.108,2170.81,2180.063,2150.135,90104296
20140226,2163.405,2147.737,2164.698,2137.079,77993297
20140225,2157.909,2216.515,2225.209,2150.095,93237551
20140224,2214.509,2246.715,2246.715,2194.164,89215939
20140221,2264.294,2284.03,2287.869,2250.652,76368993
20140220,2287.436,2314.088,2331.698,2286.203,106439533
20140219,2308.656,2280.927,2317.42,2274.152,99352561
20140218,2282.442,2310.309,2310.309,2276.108,87049743
20140217,2311.647,2308.791,2315.579,2293.552,87831666
20140214,2295.575,2278.4,2295.852,2274.429,67082997
20140213,2279.554,2288.451,2307.474,2278.261,96217789
20140212,2291.246,2286.187,2294.317,2276.444,76592161
20140211,2285.562,2267.735,2296.516,2262.599,99229829
20140210,2267.534,2221.54,2270.194,2221.54,83065716
20140207,2212.483,2187.343,2212.498,2177.117,50459315
20140130,2202.45,2223.163,2223.163,2200.224,43632304
20140129,2227.781,2225.711,2233.057,2219.928,50222717
20140128,2219.855,2220.785,2233.257,2205.972,53269130
20140127,2215.919,2233.015,2233.231,2211.799,70344246
20140124,2245.678,2225.758,2257.355,2222.893,61167670
20140123,2231.889,2242.245,2248.924,2228.057,56345951
20140122,2243.796,2190.432,2244.133,2187.534,70641375
20140121,2187.41,2168.42,2197.923,2168.42,40306247
20140120,2165.993,2173.651,2182.463,2156.458,40560154
20140117,2178.488,2203.821,2205.972,2175.876,50273155
20140116,2211.844,2209.448,2227.262,2201.56,52298902
20140115,2208.941,2210.024,2215.903,2193.802,48962395
20140114,2212.846,2192.844,2214.124,2179.908,54049947
20140113,2193.679,2206.996,2222.072,2183.597,50122772
20140110,2204.851,2216.521,2224.494,2200.215,54169293
20140109,2222.221,2236.967,2258.894,2220.802,55987041
20140108,2241.911,2240.635,2262.584,2228.418,51348854
20140107,2238.001,2222.306,2246.791,2218.647,43753103
20140106,2238.637,2286.371,2286.371,2229.334,66300403
20140103,2290.779,2311.968,2314.836,2280.887,59782645
20140102,2321.978,2323.433,2325.991,2310.653,45194291
20131231,2330.026,2289.01,2333.074,2287.117,56631070
20131230,2299.458,2313.38,2316.621,2295.641,48414308
20131227,2303.478,2268.535,2315.182,2264.386,53389157
20131226,2265.334,2299.972,2301.493,2263.922,51497563
20131225,2305.11,2291.748,2305.609,2281.6,44005326
20131224,2288.248,2291.125,2312.832,2270.245,45599168
20131223,2284.602,2283.8,2295.765,2259.575,45580285
20131220,2278.136,2335.052,2338.875,2278.096,65204207
20131219,2332.41,2366.205,2370.991,2331.194,48095680
20131218,2357.226,2356.703,2368.583,2350.451,40015207
20131217,2356.376,2369.255,2373.286,2351.183,48483891
20131216,2367.923,2408.678,2412.734,2367.43,64581674
20131213,2406.639,2388.659,2416.26,2386.246,51501196
20131212,2410.015,2406.766,2423.309,2402.769,50147719
20131211,2412.763,2440.503,2440.503,2400.742,68075144
20131210,2453.322,2456.23,2466.66,2444.526,66941424
20131209,2450.872,2460.028,2468.948,2445.94,57164884
20131206,2452.287,2463.043,2470.813,2445.623,66114089
20131205,2468.197,2476.453,2481.747,2460.576,77708932
20131204,2475.135,2439.824,2486.64,2434.694,102650235
20131203,2442.784,2410.693,2448.333,2406.663,74455752
20131202,2418.788,2423.969,2464.863,2397.007,119655123
20131129,2438.944,2442.676,2446.395,2432.387,61803746
20131128,2439.53,2419.15,2460.556,2417.235,90660406
20131127,2414.481,2386.362,2422.806,2383.78,75294088
20131126,2387.416,2387.826,2399.022,2380.412,59185864
20131125,2388.629,2385.784,2418.853,2380.689,66144734
20131122,2397.962,2415.29,2418.999,2393.581,75000675
20131121,2409.989,2412.451,2415.383,2382.878,87706677
20131120,2424.85,2428.767,2435.427,2406.417,72291801
20131119,2412.163,2427.928,2427.928,2405.076,78648296
20131118,2428.903,2367.883,2429.566,2361.038,110034633
20131115,2350.734,2306.549,2377.211,2306.549,86391771
20131114,2304.501,2291.269,2305.696,2279.006,57310356
20131113,2288.116,2325.36,2325.563,2287.547,59848831
20131112,2340,2319.362,2342.529,2316.603,52687545
20131111,2315.889,2305.94,2325.228,2295.003,45739457
20131108,2307.945,2329.084,2342.672,2306.041,53788508
20131107,2340.552,2351.871,2356.672,2328.253,54821747
20131106,2353.568,2371.324,2383.54,2352.787,63776663
20131105,2383.769,2366.884,2385.688,2343.801,62084488
20131104,2380.454,2397.21,2404.896,2376.355,51798461
20131101,2384.96,2373.962,2395.005,2365.146,63055762
20131031,2373.718,2398.395,2398.395,2370.226,82736964
20131030,2407.471,2371.853,2407.851,2365.506,92178126
20131029,2372.053,2369.216,2408.616,2327.904,106737833
20131028,2365.954,2372.571,2377.249,2351.862,62876152
20131025,2368.559,2400.517,2413.332,2353.993,77070182
20131024,2400.511,2412.235,2422.943,2395.474,64560821
20131023,2418.491,2451.556,2474.372,2412.483,91545355
20131022,2445.891,2470.255,2470.255,2439.859,90703029
20131021,2471.322,2431.915,2472.785,2423.562,84909795
20131018,2426.054,2415.118,2435.712,2410.599,60291630
20131017,2413.33,2432.645,2440.919,2407.777,71222474
20131016,2421.371,2459.077,2459.077,2409.718,88979834
20131015,2467.517,2475.324,2479.134,2449.416,89173496
20131014,2472.542,2472.267,2483.131,2462.551,100081301
20131011,2468.508,2442.364,2471.165,2439.634,93388261
20131010,2429.317,2455.64,2455.979,2422.017,90329706
20131009,2453.583,2432.94,2453.746,2424.769,76277645
20131008,2441.811,2406.415,2446.703,2392.572,84785506
20130930,2409.037,2406.205,2415.075,2397.22,59513992
20130927,2394.971,2382.218,2402.196,2379.856,65971508
20130926,2384.443,2422.631,2422.631,2382.535,86236770
20130925,2429.03,2440.835,2455.037,2423.276,90518418
20130924,2443.885,2470.715,2470.746,2420.085,97853013
20130923,2472.288,2441.516,2473.163,2439.993,80128352
20130918,2432.51,2426.04,2439.626,2407.243,71040759
20130917,2427.322,2480.81,2481.71,2426.462,99459982
20130916,2478.39,2501.077,2503.694,2467.129,105383282
20130913,2488.902,2502.54,2515.781,2481.454,110775049
20130912,2507.455,2480.468,2527.383,2469.718,145173175
20130911,2482.889,2483.791,2504.469,2471.624,166914974
20130910,2474.894,2446.454,2475.195,2435.826,154855992
20130909,2440.609,2374.26,2449.249,2372.686,149889640
20130906,2357.782,2336.767,2361.178,2335.932,73340116
20130905,2341.735,2350.927,2351.218,2336.754,62951383
20130904,2350.699,2352.537,2360.663,2345.437,78725763
20130903,2354.502,2326.231,2354.856,2321.304,80554005
20130902,2320.344,2319.957,2329.867,2297.449,79510249
20130830,2313.91,2315.913,2334.413,2303.609,87654515
20130829,2318.311,2338.564,2342.32,2308.145,66085415
20130828,2328.056,2326.096,2345.358,2307.043,89256174
20130827,2340.881,2332.8,2345.105,2322.461,65990333
20130826,2335.616,2294.759,2336.381,2288.496,70371043
20130823,2286.929,2314.866,2321.037,2251.92,68967133
20130822,2303.932,2302.668,2329.143,2297.016,55338104
20130821,2308.589,2320.584,2321.642,2291.053,55007384
20130820,2312.465,2325.862,2353.409,2303.666,73086345
20130819,2331.43,2286.203,2340.194,2284.077,72483224
20130816,2304.144,2314.261,2423.081,2295.023,120369563
20130815,2321.576,2348.839,2362.089,2319.784,61951853
20130814,2349.08,2362.619,2386.599,2340.833,75942128
20130813,2359.068,2352.883,2360.827,2340.733,78393636
20130812,2352.794,2296.22,2352.89,2293.176,97863216
20130809,2286.01,2288.51,2301.59,2258.334,64600017
20130808,2276.782,2277.253,2297.628,2267.073,53098430
20130807,2280.623,2292.379,2313.879,2276.862,73048695
20130806,2293.641,2270.672,2302.484,2256.715,73746895
20130805,2278.329,2249.976,2278.329,2243.22,55342151
20130802,2247.263,2263.495,2274.71,2244.252,60890893
20130801,2245.364,2206.004,2245.56,2200.626,62603997
20130731,2193.021,2211.75,2235.384,2187.21,48327055
20130730,2189.388,2184.007,2221.589,2162.979,55193623
20130729,2175.97,2205.083,2205.083,2169.017,54600925
20130726,2224.008,2226.429,2238.42,2209.806,48941098
20130725,2237.683,2255.223,2268.839,2227.853,65774316
20130724,2249.151,2253.376,2265.578,2217.192,69592307
20130723,2265.845,2211.587,2276.742,2206.756,74809731
20130722,2202.189,2170.089,2203.058,2159.813,53283495
20130719,2190.478,2248.133,2257.916,2188.752,70535282
20130718,2245.328,2272.947,2282.435,2241.93,57144292
20130717,2282.836,2311.443,2326.925,2281.609,67655248
20130716,2317.848,2300.83,2317.848,2281.942,65624157
20130715,2307.297,2289.762,2336.04,2274.673,74757884
20130712,2275.373,2319.023,2331.986,2274.073,89733082
20130711,2326.688,2232.157,2351.223,2232.157,125793192
20130710,2224.065,2163.098,2224.135,2157.468,61149781
20130709,2162.669,2160.699,2174.786,2149.787,41494433
20130708,2163.619,2194.423,2205.214,2162.189,54782493
20130705,2226.849,2227.35,2252.033,2225.047,61821775
20130704,2221.979,2187.181,2245.908,2176.08,72581145
20130703,2203.828,2211.044,2211.044,2169.137,65836022
20130702,2221.984,2211.803,2226.113,2191.801,61838850
20130701,2213.317,2187.092,2213.965,2166.353,57726227
20130628,2200.639,2149.03,2227.461,2139.372,79451327
20130627,2160.735,2172.848,2200.213,2153.175,75406753
20130626,2168.297,2170.326,2181.021,2131.86,79256426
20130625,2165.421,2146.053,2169.211,2023.171,107554882
20130624,2171.21,2308.069,2308.069,2164.325,86597259
20130621,2317.394,2283.151,2332.842,2269.565,58705798
20130620,2321.466,2386.104,2386.104,2320.226,55201020
20130619,2400.765,2408.28,2408.28,2366.346,54346260
20130618,2418.745,2413.088,2424.202,2393.321,48630379
20130617,2403.839,2422.762,2427.532,2394.385,50395711
20130614,2416.771,2404.423,2420.356,2396.487,55964534
20130613,2399.937,2448.717,2448.717,2375.204,69730066
20130607,2484.16,2526.913,2538.891,2475.687,61030894
20130606,2527.845,2552.817,2557.678,2525.306,52496529
20130605,2560.539,2565.329,2570.027,2545.19,45637193
20130604,2565.666,2600.499,2600.499,2556.056,66315750
20130603,2602.623,2605.969,2625.936,2596.051,59774468
20130531,2606.426,2638.71,2645.565,2604.746,62528533
20130530,2634.323,2633.955,2647.443,2623.581,70146368
20130529,2642.561,2648.927,2661.229,2640.881,79277709
20130528,2644.359,2600.632,2644.359,2585.901,84196112
20130527,2599.587,2593.522,2611.972,2589.739,64195080
20130524,2597.228,2591.419,2608.35,2572.884,60739669
20130523,2582.849,2604.93,2624.076,2579.347,84825370
20130522,2618.034,2613.411,2630.068,2603.75,74191817
20130521,2614.853,2607.393,2617.4,2594.249,71505994
20130520,2609.607,2597.151,2627.616,2590.053,86337803
20130517,2592.048,2550.452,2598.706,2547.776,81850801
20130516,2552.709,2501.117,2553.058,2487.763,70796182
20130515,2506.925,2493.968,2507.43,2491.927,44189660
20130514,2493.338,2525.998,2526.145,2479.872,54880064
20130513,2530.768,2542.412,2547.602,2516.728,54092147
20130510,2540.836,2519.517,2546.975,2515.158,48816728
20130509,2527.794,2542.374,2543.305,2507.792,60240145
20130508,2542.798,2542.266,2562.007,2531.251,59554294
20130507,2529.938,2519.364,2539.298,2507.756,54490643
20130506,2525.983,2502.978,2533.855,2500.455,60418780
20130503,2492.912,2457.543,2521.119,2457.543,62330091
20130502,2449.639,2434.603,2453.749,2423.077,47016088
20130426,2447.306,2477.724,2488.585,2439.796,47123378
20130425,2467.875,2486.857,2505.482,2456.566,60557927
20130424,2495.579,2452.781,2511.202,2446.587,63050916
20130423,2449.471,2532.201,2532.201,2448.2,60653982
20130422,2530.67,2525.113,2539.046,2518.257,62511883
20130419,2533.827,2469.951,2542.453,2469.323,75520876
20130418,2464.851,2440.707,2478.413,2434.73,42860707
20130417,2458.473,2457.881,2465.202,2437.345,44692164
20130416,2459.592,2419.508,2461.046,2416.617,55280613
20130415,2436.818,2453.967,2461.668,2430.149,46539734
20130412,2462.112,2476.322,2489.118,2460.182,39917278
20130411,2477.876,2502.5,2508.593,2476.396,42989958
20130410,2485.309,2487.984,2495.572,2466.19,47504913
20130409,2489.43,2477.29,2505.294,2477.29,52389824
20130408,2472.299,2443.24,2473.309,2429.5,53296772
20130403,2483.547,2493.877,2507.143,2474.927,45564221
20130402,2486.391,2495.843,2524.463,2475,55684152
20130401,2493.187,2486.428,2507.825,2483.732,47346022
20130329,2495.083,2502.782,2509.109,2482.488,52402137
20130328,2499.302,2535.988,2535.988,2495.083,87578405
20130327,2583.53,2575.726,2611.939,2566.345,56906517
20130326,2575.05,2601.964,2607.357,2554.974,63962961
20130325,2613.097,2628.407,2641.609,2607.613,56261402
20130322,2618.308,2612.256,2625.531,2603.344,55647141
20130321,2614.988,2611.58,2626.538,2598.509,69552756
20130320,2610.174,2526.968,2610.174,2526.83,90700622
20130319,2525.097,2507.396,2532.07,2491.854,54536476
20130318,2502.493,2526.077,2544.619,2499.828,59812778
20130315,2539.873,2533.722,2600.091,2504.458,81372185
20130314,2534.273,2517.745,2546.699,2514.463,47605756
20130313,2527.486,2551.726,2556.773,2515.058,56430460
20130312,2555.615,2590.391,2619.512,2530.251,71935141
20130311,2592.372,2600.278,2611.652,2574.172,50946436
20130308,2606.927,2622.684,2632.624,2601.961,59429557
20130307,2619.479,2639.783,2658.969,2592.867,94082666
20130306,2650.202,2634.87,2658.139,2620.431,95829652
